order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,delivery_distance,weather_condition,traffic_condition,order_timestamp
1476903,53874,Sarabeth's,American,25.17,Weekend,3.0,28,23,5.4,Clear,Light,12:52
1478374,64151,Rubirosa,Italian,5.97,Weekend,3.0,30,25,1.4,Clear,Light,2:52
1476764,44049,Sushi Samba,Japanese,13.00,Weekend,4.0,33,21,1.1,Stormy,Heavy,6:41
1476629,317993,Melt Shop,American,12.66,Weekend,3.0,27,26,2.7,Stormy,Light,3:18
1476936,260035,Blue Ribbon Sushi Bar & Grill,Japanese,14.12,Weekend,0.0,31,25,1.7,Clear,Light,15:29
1478342,142681,Osteria Morini,Italian,8.30,Weekend,0.0,27,19,5.3,Clear,Moderate,6:41
1477229,72339,Hatsuhana,Japanese,17.03,Weekday,4.0,35,33,2.6,Stormy,Light,1:14
1476961,112272,Blue Ribbon Sushi,Japanese,14.02,Weekday,0.0,35,29,1.8,Clear,Moderate,19:14
1477332,43018,RedFarm Hudson,Chinese,24.20,Weekend,5.0,27,19,1.7,Clear,Moderate,21:29
1478193,83287,Five Guys Burgers and Fries,American,16.01,Weekend,0.0,27,19,3.5,Stormy,Light,1:38
1478410,84087,The Meatball Shop,Italian,25.22,Weekend,5.0,32,25,1.8,Cloudy,Light,16:34
1477080,67848,The Kati Roll Company,Indian,19.45,Weekend,0.0,25,24,1.5,Rainy,Light,17:10
1477169,46696,Blue Ribbon Sushi Bar & Grill,Japanese,12.08,Weekday,5.0,29,24,1.9,Snowy,Moderate,14:14
1476761,64153,Blue Ribbon Fried Chicken,American,24.25,Weekday,5.0,33,30,4.8,Cloudy,Moderate,20:21
1477584,275689,Cafe Habana,Mexican,16.98,Weekday,4.0,23,30,2.8,Snowy,Light,18:41
1477916,121706,Blue Ribbon Fried Chicken,American,13.00,Weekend,0.0,24,30,3.4,Snowy,Moderate,9:10
1476561,115213,Tamarind TriBeCa,Indian,13.24,Weekend,0.0,23,30,4.3,Cloudy,Light,17:46
1477072,113507,Parm,Italian,29.39,Weekday,0.0,26,30,1.1,Stormy,Heavy,17:00
1476755,331143,Waverly Diner,American,11.59,Weekend,0.0,25,22,4.2,Clear,Light,8:36
1478293,84045,Barbounia,Mediterranean,12.13,Weekend,0.0,26,26,2.7,Cloudy,Light,6:14
1477142,87151,Rubirosa,Italian,24.20,Weekend,4.0,23,26,4.8,Clear,Moderate,1:45
1477494,300003,Crema Restaurante,Mexican,15.86,Weekend,0.0,31,30,1.2,Snowy,Moderate,8:25
1477176,260680,Tamarind TriBeCa,Indian,12.95,Weekday,3.0,27,24,5.4,Cloudy,Moderate,12:16
1478383,121905,Shake Shack,American,15.86,Weekend,3.0,34,20,3.7,Clear,Moderate,3:11
1476917,58675,Big Daddy's,American,14.84,Weekend,5.0,32,22,4.8,Cloudy,Light,16:42
1478082,103005,Yama Japanese Restaurant,Japanese,5.77,Weekend,0.0,34,21,3.0,Stormy,Moderate,17:07
1477502,367076,Sushi of Gari 46,Japanese,22.80,Weekend,0.0,30,25,2.3,Rainy,Heavy,6:21
1477734,81658,The Meatball Shop,Italian,29.25,Weekday,5.0,35,29,1.2,Snowy,Moderate,0:20
1477151,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.36,Weekend,4.0,25,18,3.5,Cloudy,Light,17:50
1478333,93437,Sushi of Gari 46,Japanese,22.26,Weekend,5.0,27,26,4.5,Snowy,Moderate,0:24
1477013,52832,Donburi-ya,Japanese,8.01,Weekday,5.0,30,30,3.6,Clear,Light,9:46
1476949,14869,Pepe Rosso To Go,Italian,16.30,Weekend,0.0,23,30,3.3,Clear,Light,8:48
1477779,39275,TAO,Japanese,31.43,Weekend,0.0,34,20,4.0,Snowy,Moderate,10:48
1478131,395616,Parm,Italian,12.13,Weekend,3.0,23,15,4.6,Snowy,Light,10:32
1477769,129798,TAO,Japanese,8.05,Weekday,0.0,26,31,3.6,Rainy,Heavy,15:10
1478099,97255,Parm,Italian,19.40,Weekday,0.0,24,28,1.4,Stormy,Heavy,14:12
1476810,95164,Amma,Indian,19.35,Weekend,0.0,30,16,3.5,Clear,Moderate,13:41
1477279,35432,TAO,Japanese,16.15,Weekend,3.0,24,22,3.9,Rainy,Light,23:05
1478309,127130,Momoya,Japanese,16.05,Weekday,4.0,34,33,3.6,Cloudy,Moderate,14:02
1477368,132137,Parm,Italian,24.25,Weekend,4.0,34,21,1.2,Cloudy,Moderate,15:26
1477409,146588,Shake Shack,American,9.07,Weekday,3.0,35,26,3.2,Stormy,Light,13:04
1477506,283831,Blue Ribbon Sushi Bar & Grill,Japanese,13.05,Weekday,5.0,22,28,3.4,Stormy,Moderate,5:59
1476888,342107,Shake Shack,American,12.13,Weekday,5.0,25,30,5.2,Clear,Moderate,3:28
1477579,349854,Shake Shack,American,24.35,Weekday,5.0,34,26,1.8,Clear,Light,16:47
1477977,43856,Han Dynasty,Chinese,16.01,Weekend,5.0,30,16,1.2,Clear,Moderate,16:45
1478336,138426,Tony's Di Napoli,Italian,5.82,Weekend,5.0,26,26,4.6,Rainy,Light,17:44
1477649,106478,Cafe Mogador,Middle Eastern,16.15,Weekend,5.0,29,27,4.0,Cloudy,Light,4:19
1477108,47280,Blue Ribbon Sushi,Japanese,29.68,Weekend,3.0,26,30,4.9,Clear,Light,7:04
1477947,78560,The Meatball Shop,Italian,12.18,Weekend,3.0,27,20,4.6,Clear,Moderate,10:59
1477488,344586,Sushi of Gari 46,Japanese,12.56,Weekend,4.0,20,22,4.0,Cloudy,Moderate,13:14
1477236,1311,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.10,Weekend,0.0,22,26,3.6,Clear,Moderate,14:59
1478392,77511,Parm,Italian,21.93,Weekend,4.0,22,25,1.5,Snowy,Light,22:11
1476940,197633,Sushi of Gari 46,Japanese,5.77,Weekday,4.0,32,24,5.0,Clear,Moderate,5:51
1477671,393765,Nobu Next Door,Japanese,6.02,Weekend,5.0,33,24,2.7,Stormy,Light,20:27
1476742,92096,Aurora,Italian,6.74,Weekday,0.0,30,26,2.3,Clear,Moderate,16:40
1478177,80683,Blue Ribbon Sushi,Japanese,11.59,Weekend,4.0,22,18,4.3,Stormy,Light,23:45
1477035,141496,Dickson's Farmstand Meats,American,33.03,Weekend,5.0,35,20,2.8,Clear,Light,14:07
1477923,75115,RedFarm Hudson,Chinese,33.03,Weekend,3.0,32,19,2.0,Rainy,Light,12:14
1478054,170221,Shake Shack,American,5.72,Weekend,0.0,24,19,4.4,Cloudy,Light,4:38
1477590,145952,Blue Ribbon Sushi,Japanese,29.15,Weekday,0.0,26,24,2.9,Stormy,Light,2:45
1477984,353676,indikitch,Indian,14.07,Weekend,4.0,20,30,3.5,Clear,Heavy,16:40
1476828,52832,Donburi-ya,Japanese,6.64,Weekday,0.0,21,29,2.3,Clear,Light,16:57
1477234,91817,Melt Shop,American,9.60,Weekend,5.0,30,16,2.9,Stormy,Moderate,4:09
1477829,164529,Blue Ribbon Sushi,Japanese,9.32,Weekend,4.0,32,18,2.2,Clear,Moderate,17:11
1477191,93797,ilili Restaurant,Middle Eastern,25.22,Weekday,5.0,25,33,3.8,Clear,Heavy,6:15
1477509,382076,Shake Shack,American,16.93,Weekend,0.0,25,26,2.7,Cloudy,Heavy,8:04
1477950,301032,Blue Ribbon Fried Chicken,American,16.44,Weekend,4.0,24,16,5.4,Clear,Light,9:16
1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,14.41,Weekend,5.0,22,20,5.1,Stormy,Moderate,13:53
1478388,285143,Pepe Rosso To Go,Italian,12.13,Weekend,4.0,25,18,2.0,Snowy,Moderate,15:31
1478078,54608,Tamarind TriBeCa,Indian,22.26,Weekend,5.0,34,15,4.5,Rainy,Moderate,6:00
1477443,105903,Shake Shack,American,24.30,Weekday,4.0,35,29,2.9,Rainy,Moderate,1:59
1477272,143984,The Smile,American,12.27,Weekday,0.0,32,24,1.6,Rainy,Moderate,23:47
1476868,122609,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,0.0,33,23,4.3,Snowy,Moderate,2:02
1478432,331143,Waverly Diner,American,14.60,Weekday,3.0,20,32,3.8,Clear,Light,13:41
1476988,94115,Moonstruck on Second,American,14.94,Weekend,5.0,27,20,2.7,Clear,Light,20:35
1476762,367111,Blue Ribbon Sushi Bar & Grill,Japanese,16.54,Weekend,0.0,27,17,2.8,Clear,Moderate,22:34
1477925,347181,RedFarm Hudson,Chinese,11.64,Weekend,0.0,34,18,4.4,Rainy,Moderate,23:59
1478145,42461,Melt Shop,American,11.69,Weekday,4.0,21,27,3.6,Cloudy,Moderate,11:11
1477042,209179,RedFarm Broadway,Chinese,6.74,Weekend,0.0,31,27,4.6,Clear,Light,22:04
1476834,176622,Cafe Mogador,Middle Eastern,9.22,Weekend,0.0,23,15,1.4,Clear,Light,10:32
1477446,88333,The Meatball Shop,American,5.77,Weekend,0.0,33,27,4.1,Snowy,Heavy,14:10
1477727,333311,Blue Ribbon Sushi Izakaya,Japanese,21.93,Weekend,0.0,35,26,1.7,Snowy,Moderate,2:38
1476812,83287,Shake Shack,American,9.02,Weekday,4.0,23,27,2.5,Stormy,Light,17:00
1477948,141550,Serafina Fabulous Pizza,Italian,22.80,Weekday,4.0,28,31,1.7,Cloudy,Moderate,23:31
1477739,63096,Rubirosa,Italian,12.51,Weekend,5.0,21,15,5.0,Clear,Moderate,3:49
1476801,104130,Ravagh Persian Grill,Middle Eastern,14.07,Weekday,5.0,34,33,4.4,Stormy,Light,8:18
1477530,64754,The Kati Roll Company,Indian,5.34,Weekend,4.0,27,18,4.3,Cloudy,Light,13:00
1478140,62730,Westville Hudson,American,29.10,Weekend,0.0,20,24,3.8,Stormy,Moderate,10:21
1477398,87357,Five Guys Burgers and Fries,American,6.40,Weekday,5.0,23,32,2.8,Clear,Light,12:50
1477575,367800,Cafe Mogador,Middle Eastern,14.12,Weekend,0.0,24,24,5.0,Clear,Light,15:45
1477780,303409,TAO,Japanese,12.18,Weekend,0.0,23,24,4.7,Clear,Moderate,10:42
1477726,268958,Osteria Morini,Italian,19.45,Weekend,0.0,26,29,2.2,Cloudy,Heavy,3:04
1477703,121681,Momoya,Japanese,11.59,Weekend,5.0,20,21,3.1,Clear,Moderate,8:41
1476631,57263,Nobu Next Door,Japanese,9.22,Weekend,0.0,29,23,1.7,Clear,Light,6:33
1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5.0,21,22,3.8,Cloudy,Light,23:00
1477869,125854,Shake Shack,American,15.76,Weekend,4.0,34,27,4.9,Clear,Light,14:57
1478245,52832,Junoon,Indian,29.49,Weekend,5.0,23,17,5.2,Clear,Moderate,5:54
1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4.0,28,30,2.6,Clear,Light,4:58
1477591,97806,Shake Shack,American,31.43,Weekend,0.0,30,19,3.5,Cloudy,Heavy,7:19
1477840,35309,Blue Ribbon Sushi,Japanese,19.40,Weekend,5.0,24,25,1.8,Clear,Moderate,14:10
1477613,186473,Blue Ribbon Sushi,Japanese,11.69,Weekend,0.0,28,29,5.1,Cloudy,Light,10:01
1477129,52832,Han Dynasty,Chinese,19.30,Weekend,0.0,34,21,5.3,Rainy,Light,11:18
1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3.0,20,26,2.7,Rainy,Light,8:48
1478155,5693,The Meatball Shop,Italian,8.30,Weekday,0.0,29,32,3.1,Cloudy,Heavy,4:23
1477928,70709,RedFarm Hudson,Chinese,25.17,Weekend,0.0,21,17,3.9,Clear,Light,19:55
1478233,264707,TAO,Japanese,12.08,Weekday,3.0,24,26,1.7,Clear,Light,6:35
1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5.0,29,33,2.6,Clear,Moderate,4:17
1478130,114410,The Meatball Shop,Italian,12.18,Weekend,0.0,20,16,4.7,Cloudy,Light,6:01
1477698,60835,Parm,Italian,29.35,Weekend,5.0,29,17,4.7,Stormy,Heavy,0:03
1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5.0,27,29,4.6,Snowy,Light,9:55
1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5.0,29,30,1.4,Rainy,Moderate,7:58
1476729,396481,Han Dynasty,Chinese,29.15,Weekend,0.0,27,15,1.5,Cloudy,Light,10:02
1477980,385150,Blue Ribbon Sushi,Japanese,17.85,Weekend,0.0,28,18,4.5,Rainy,Light,17:48
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.10,Weekend,3.0,20,28,1.3,Clear,Moderate,12:14
1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5.0,23,20,5.2,Clear,Light,4:59
1477204,376578,Shake Shack,American,15.57,Weekday,4.0,34,25,1.9,Rainy,Moderate,9:08
1477988,82041,Parm,Italian,16.44,Weekend,4.0,23,22,4.5,Cloudy,Moderate,21:21
1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5.0,27,21,5.0,Stormy,Heavy,2:18
1478413,318689,Olive Garden,Italian,6.74,Weekend,5.0,23,19,2.8,Cloudy,Moderate,3:56
1476639,399172,Blue Ribbon Fried Chicken,American,14.07,Weekday,0.0,20,31,3.8,Snowy,Moderate,6:21
1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4.0,29,16,2.9,Snowy,Light,6:13
1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3.0,31,15,1.7,Cloudy,Light,3:47
1476973,101746,Cafeteria,American,11.59,Weekend,0.0,24,19,1.2,Cloudy,Moderate,3:04
1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5.0,34,20,1.7,Stormy,Moderate,20:56
1477092,144851,Benihana,Japanese,16.11,Weekend,0.0,25,29,1.8,Cloudy,Light,19:03
1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5.0,24,18,2.9,Cloudy,Heavy,18:55
1478041,96456,67 Burger,American,29.05,Weekday,5.0,20,28,4.3,Cloudy,Light,5:49
1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4.0,27,22,1.3,Clear,Heavy,14:21
1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4.0,24,15,1.3,Clear,Moderate,0:15
1477023,99288,Boqueria,Spanish,12.13,Weekday,0.0,33,28,3.7,Clear,Heavy,7:17
1477455,38336,Rubirosa,Italian,16.20,Weekend,4.0,21,27,2.3,Clear,Moderate,20:57
1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3.0,31,30,4.8,Clear,Light,19:54
1477263,291667,Shake Shack,American,12.23,Weekday,5.0,35,25,2.2,Stormy,Light,14:03
1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5.0,35,33,2.2,Snowy,Light,21:21
1476788,310706,Parm,Italian,6.74,Weekday,5.0,25,30,4.5,Cloudy,Moderate,16:26
1477783,73895,RedFarm Broadway,Chinese,19.40,Weekend,5.0,24,25,3.7,Rainy,Moderate,19:03
1478231,141732,Blue Ribbon Fried Chicken,American,12.13,Weekend,0.0,35,29,5.0,Cloudy,Heavy,3:55
1476798,110858,Burger Joint,American,14.16,Weekend,4.0,28,28,4.5,Rainy,Moderate,16:46
1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,0.0,26,26,2.1,Clear,Light,22:11
1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,0.0,28,18,3.6,Snowy,Light,0:48
1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5.0,21,32,3.4,Stormy,Moderate,18:47
1477736,361701,Westville Hudson,American,32.93,Weekend,5.0,30,20,2.4,Clear,Light,7:00
1478235,114234,The Meatball Shop,Italian,19.40,Weekend,0.0,20,16,5.5,Clear,Heavy,21:37
1478156,41968,Shake Shack,American,8.10,Weekend,0.0,25,24,4.6,Rainy,Light,17:47
1478262,48851,Melt Shop,American,9.02,Weekday,0.0,29,24,3.8,Clear,Light,5:10
1476554,368663,Shake Shack,American,9.12,Weekend,0.0,31,19,2.7,Clear,Heavy,13:11
1476787,78887,TAO,Japanese,6.69,Weekday,4.0,26,25,4.6,Snowy,Light,6:34
1476744,71743,Serafina Fabulous Pizza,Italian,16.88,Weekend,0.0,33,27,4.5,Clear,Light,23:04
1476951,331143,Waverly Diner,American,16.30,Weekday,3.0,28,25,3.3,Clear,Heavy,14:42
1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4.0,23,25,1.5,Stormy,Light,4:24
1476986,298794,TAO,Japanese,15.86,Weekend,4.0,22,17,1.4,Clear,Moderate,6:24
1477441,275689,Blue Ribbon Sushi,Japanese,12.23,Weekend,0.0,20,24,2.7,Clear,Moderate,23:00
1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5.0,25,24,5.1,Clear,Heavy,12:07
1476583,62929,Bareburger,American,17.03,Weekend,5.0,35,21,2.5,Rainy,Light,16:33
1478030,131093,Bareburger,American,13.77,Weekend,3.0,33,29,3.4,Clear,Heavy,2:00
1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3.0,20,31,1.7,Cloudy,Moderate,3:00
1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,29.25,Weekday,0.0,25,29,1.6,Clear,Heavy,18:45
1476591,128224,Blue Ribbon Sushi,Japanese,16.10,Weekend,3.0,26,17,4.9,Rainy,Light,14:36
1476704,325285,RedFarm Hudson,Chinese,5.73,Weekday,0.0,25,25,3.6,Clear,Moderate,8:55
1478216,142619,Shake Shack,American,6.07,Weekend,4.0,28,19,1.1,Clear,Moderate,1:56
1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5.0,31,16,5.0,Stormy,Light,13:45
1477626,122802,Parm,Italian,9.17,Weekend,0.0,25,17,1.2,Stormy,Heavy,6:39
1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3.0,35,22,1.9,Clear,Light,23:16
1476899,335155,Shake Shack,American,29.05,Weekend,4.0,33,16,2.5,Clear,Moderate,4:52
1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5.0,35,32,1.8,Clear,Light,9:02
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5.0,34,27,1.3,Clear,Light,13:22
1477227,373689,Bareburger,American,6.74,Weekend,0.0,26,29,2.2,Clear,Light,22:44
1478034,77786,Sushi of Gari Tribeca,Japanese,17.03,Weekend,0.0,23,22,2.0,Stormy,Light,9:44
1478181,97079,Benihana,Japanese,25.22,Weekday,4.0,27,27,1.8,Stormy,Heavy,5:21
1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4.0,25,30,2.8,Clear,Moderate,18:55
1476804,113477,Schnipper's Quality Kitchen,American,12.18,Weekend,0.0,31,22,1.3,Snowy,Moderate,15:17
1478004,54540,Parm,Italian,12.18,Weekend,0.0,29,16,1.9,Cloudy,Light,7:35
1477650,284835,Shake Shack,American,15.57,Weekend,5.0,32,17,2.4,Clear,Light,10:37
1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5.0,21,30,3.3,Rainy,Light,20:05
1477175,47235,Blue Ribbon Fried Chicken,American,14.60,Weekend,3.0,27,27,1.4,Rainy,Heavy,21:10
1477943,294478,Sushi of Gari 46,Japanese,11.84,Weekend,0.0,27,24,1.8,Rainy,Moderate,9:56
1477467,164005,Sushi of Gari,Japanese,14.07,Weekend,0.0,35,26,4.4,Rainy,Light,16:42
1477474,357761,Go! Go! Curry!,Japanese,33.03,Weekend,0.0,22,15,4.3,Stormy,Moderate,22:23
1477996,82041,Shake Shack,American,8.10,Weekend,5.0,26,27,4.4,Stormy,Light,23:40
1477782,275689,Dirty Bird to Go,American,12.18,Weekday,0.0,20,24,5.2,Rainy,Heavy,18:29
1477527,120353,Parm,Italian,5.72,Weekend,4.0,26,27,2.5,Clear,Moderate,8:03
1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3.0,23,24,3.2,Clear,Light,12:56
1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4.0,29,20,4.5,Snowy,Moderate,2:37
1476795,103970,Shake Shack,American,16.20,Weekend,0.0,20,21,1.6,Clear,Light,13:06
1477599,60270,Market Table,American,6.79,Weekend,0.0,21,17,3.0,Cloudy,Heavy,3:12
1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5.0,29,29,3.4,Cloudy,Heavy,5:04
1476733,264707,TAO,Japanese,32.93,Weekend,0.0,34,16,1.3,Cloudy,Light,11:50
1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,0.0,32,24,1.1,Stormy,Heavy,13:04
1476825,143866,Otto Enoteca Pizzeria,Italian,24.20,Weekend,0.0,34,15,4.6,Snowy,Heavy,13:10
1478010,49987,Parm,Italian,6.69,Weekend,5.0,24,28,4.6,Stormy,Light,6:17
1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4.0,20,29,4.1,Cloudy,Heavy,2:42
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5.0,25,26,2.6,Cloudy,Light,10:42
1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,0.0,34,33,1.4,Cloudy,Moderate,20:06
1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,0.0,30,20,1.6,Snowy,Moderate,17:41
1477618,184325,Asuka Sushi,Japanese,22.80,Weekend,0.0,30,28,3.5,Cloudy,Moderate,2:02
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5.0,35,19,2.9,Stormy,Heavy,0:46
1476630,182252,Five Leaves,American,9.17,Weekend,4.0,34,23,5.4,Rainy,Light,22:43
1477546,67162,Shake Shack,American,14.07,Weekday,4.0,24,28,2.1,Rainy,Light,7:29
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5.0,21,25,1.9,Clear,Light,3:08
1477084,283051,Shake Shack,American,6.69,Weekday,5.0,26,32,1.1,Clear,Moderate,11:47
1476726,41907,Hatsuhana,Japanese,14.07,Weekend,0.0,26,17,4.3,Clear,Moderate,16:14
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4.0,26,24,2.4,Snowy,Light,8:19
1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,0.0,35,26,4.5,Rainy,Light,17:54
1478238,59314,Shake Shack,American,13.58,Weekend,0.0,25,24,5.2,Clear,Moderate,19:04
1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,0.0,26,20,2.2,Stormy,Moderate,21:17
1476573,370405,Haveli Indian Restaurant,Indian,29.10,Weekday,3.0,23,24,5.2,Cloudy,Light,15:34
1478323,354948,Westville Hudson,American,24.25,Weekend,0.0,25,21,5.0,Stormy,Moderate,18:43
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5.0,29,20,3.8,Rainy,Heavy,18:00
1477674,334372,Rubirosa,Italian,6.55,Weekend,0.0,23,15,2.5,Clear,Heavy,19:02
1478006,42781,Blue Ribbon Sushi,Japanese,24.30,Weekday,0.0,21,26,4.9,Cloudy,Light,1:35
1478033,67748,Rubirosa,Italian,19.40,Weekend,4.0,34,16,3.6,Stormy,Light,13:25
1478186,302923,Shake Shack,American,20.52,Weekend,3.0,31,15,1.6,Clear,Heavy,10:06
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5.0,30,25,4.2,Clear,Light,13:56
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5.0,27,20,5.3,Cloudy,Moderate,19:51
1477757,60688,Shake Shack,American,14.12,Weekend,0.0,29,30,3.5,Clear,Light,8:37
1477291,198194,The Kati Roll Company,Indian,19.40,Weekday,5.0,24,30,2.4,Clear,Moderate,22:01
1478168,78879,Blue Ribbon Fried Chicken,American,19.40,Weekend,4.0,33,21,5.1,Clear,Moderate,23:49
1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5.0,27,20,4.8,Cloudy,Moderate,12:21
1477896,42052,Pepe Rosso To Go,Italian,22.80,Weekend,5.0,35,24,3.0,Stormy,Moderate,14:22
1477507,146588,Shake Shack,American,19.40,Weekend,5.0,33,27,2.6,Stormy,Moderate,11:07
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5.0,21,24,4.8,Cloudy,Light,13:36
1477853,115213,Junoon,Indian,28.62,Weekday,5.0,21,32,1.5,Rainy,Moderate,4:09
1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,0.0,22,27,2.1,Clear,Light,5:56
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5.0,20,22,2.8,Snowy,Light,20:51
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3.0,27,25,1.3,Rainy,Light,2:49
1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,0.0,20,33,4.5,Rainy,Heavy,12:50
1477457,92806,Shake Shack,American,15.18,Weekday,5.0,30,33,4.6,Cloudy,Light,1:55
1477393,79849,Parm,Italian,22.36,Weekend,4.0,21,30,3.9,Clear,Light,7:41
1476956,55220,Saravanaa Bhavan,Indian,12.13,Weekday,0.0,32,26,1.4,Cloudy,Light,6:37
1477653,142619,Shake Shack,American,12.13,Weekend,5.0,26,26,1.5,Clear,Moderate,8:41
1477261,76938,Sushi of Gari,Japanese,31.43,Weekend,0.0,21,27,2.4,Stormy,Light,17:11
1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3.0,22,20,2.4,Clear,Light,13:35
1476556,301380,ilili Restaurant,Middle Eastern,16.30,Weekend,4.0,27,16,1.4,Snowy,Light,8:14
1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3.0,34,17,2.0,Snowy,Moderate,10:42
1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4.0,22,16,4.3,Clear,Light,0:43
1476784,105385,Han Dynasty,Chinese,24.20,Weekend,5.0,23,15,1.3,Clear,Moderate,9:20
1478255,382076,Shake Shack,American,6.69,Weekday,0.0,20,29,3.8,Snowy,Light,17:07
1478224,74048,ilili Restaurant,Middle Eastern,9.56,Weekend,0.0,27,27,5.1,Rainy,Light,8:47
1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4.0,31,15,4.2,Clear,Light,10:57
1478240,44367,Rubirosa,Italian,24.20,Weekend,4.0,34,16,4.4,Rainy,Heavy,4:57
1477864,81166,Dos Caminos,Mexican,8.10,Weekday,0.0,23,26,2.4,Cloudy,Moderate,21:57
1476869,241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,0.0,35,24,4.0,Clear,Moderate,6:53
1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4.0,29,18,1.2,Rainy,Light,5:09
1478101,105068,TAO,Japanese,13.97,Weekend,5.0,28,25,4.7,Clear,Heavy,5:20
1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5.0,27,27,1.2,Clear,Light,6:38
1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4.0,20,17,2.4,Cloudy,Light,13:17
1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5.0,25,16,4.1,Rainy,Moderate,0:26
1477390,199049,Five Guys Burgers and Fries,American,16.05,Weekend,4.0,29,18,1.8,Snowy,Moderate,10:41
1478273,65009,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,0.0,21,23,1.1,Clear,Light,4:20
1476900,240014,Sarabeth's,American,32.93,Weekday,4.0,33,33,1.9,Stormy,Light,18:15
1477060,94152,Empanada Mama (closed),Mexican,14.21,Weekend,0.0,27,25,3.9,Clear,Light,5:09
1477697,362685,Momoya,Japanese,29.10,Weekday,4.0,21,29,2.2,Snowy,Light,0:15
1477833,27609,Shake Shack,American,15.57,Weekday,0.0,28,30,4.3,Snowy,Light,11:08
1477295,140530,Sushi of Gari 46,Japanese,12.13,Weekend,0.0,25,29,3.7,Cloudy,Moderate,10:37
